file,clip_id,episode_id,ok,bytes,n_raw,n_decoded,n_bad_frames,n_const_frames_sampled,T_out,nlab,hours,image_size,n_stack,quality,mean_v,max_v,min_v,stop_frac,dist_m,net_head,cum_head,junction,stopped,city,hw,lk,tl,tr,ac,bs,lk2,tl2,tr2,ac2,bs2,has_stop,has_brake,has_turn,n_nan_poses,n_nan_actions
803db4c2-f39f-499d-ab7c-633a4134ae08.v2ep.pt,803db4c2-f39f-499d-ab7c-633a4134ae08,942682980,True,4762063,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.95739459991455,12.553339004516602,8.406140327453613,0.0,218.05214843750002,10.439138184042429,66.60113361565932,1,0.0,0.6331658363342285,0.3668341636657715,66,15,21,26,51,71,10,0,36,62,0,1,1,0,0
80458ff2-caae-40cf-b587-6e3f39bf510b.v2ep.pt,80458ff2-caae-40cf-b587-6e3f39bf510b,942683189,True,2745231,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.627922058105469,14.881477355957031,6.477484703063965,0.0,231.39565429687502,5.76386003679036,74.91075542027517,0,0.0,0.4170854389667511,0.5829145908355713,60,36,21,0,62,117,0,0,0,62,0,1,1,0,0
804c2de7-7c49-49ad-9708-5f75f9538112.v2ep.pt,804c2de7-7c49-49ad-9708-5f75f9538112,942683235,True,2980879,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.96581745147705,13.19715690612793,9.232519149780273,0.0,238.11977539062502,3.945595377841266,51.57367925287742,0,0.0,0.5929648280143738,0.4070351719856262,118,13,28,18,2,159,0,0,18,2,0,1,1,0,0
804d6697-1e0d-47a6-88d7-7c88865ea34c.v2ep.pt,804d6697-1e0d-47a6-88d7-7c88865ea34c,942683236,True,2359631,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.439610004425049,10.031532287597656,1.8965678215026855,0.0,148.0482421875,59.17977791260362,106.23998619966657,1,0.0,1.0,0.0,93,0,63,6,17,93,0,57,9,20,0,1,1,0,0
80582b2c-5737-4c66-8f1d-6a20302219a0.v2ep.pt,80582b2c-5737-4c66-8f1d-6a20302219a0,942683448,True,2950095,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.2060561180114746,4.594377040863037,2.036764144897461,0.0,63.80051879882813,98.61606074620664,124.77724255048624,1,0.0,1.0,0.0,93,80,0,0,6,82,90,5,0,2,0,1,1,0,0
806cc59f-5a84-40af-a518-5d517286e93a.v2ep.pt,806cc59f-5a84-40af-a518-5d517286e93a,942683747,True,2748943,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.243984222412109,11.901204109191895,0.0,0.43718594312667847,104.35528564453125,3.184439096735045,3.5397591977374483,0,0.4522612988948822,0.5477386713027954,0.0,127,0,0,52,0,127,0,0,52,0,1,0,0,0,0
807136bc-f866-4cc9-86d8-105e503e9f22.v2ep.pt,807136bc-f866-4cc9-86d8-105e503e9f22,942683953,True,1845263,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.0385799407959,25.283369064331055,16.860013961791992,0.0,378.86772460937505,26.180784447197535,29.472771702603602,0,0.0,0.0,1.0,83,21,0,75,0,103,0,0,76,0,0,0,1,0,0
80878f6a-e1f4-4682-b9e6-1e17c89181b4.v2ep.pt,80878f6a-e1f4-4682-b9e6-1e17c89181b4,942684215,True,2338575,200,200,0,0,198,178,0.0055000000000000005,256,3,90,7.844067096710205,8.64064884185791,5.326171875,0.0,155.31252441406252,41.73230556461617,46.740910603743195,0,0.0,1.0,0.0,116,42,0,20,0,158,0,0,20,0,0,0,1,0,0
80882e14-9818-4453-ac1b-0ddcd585327d.v2ep.pt,80882e14-9818-4453-ac1b-0ddcd585327d,942684216,True,4344527,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.2754266262054443,3.0851528644561768,0.0,0.43216079473495483,25.38099060058594,14.64470422207272,16.189720333086285,1,0.4623115658760071,0.5376884341239929,0.0,153,0,0,17,9,133,0,27,17,2,1,1,0,0,0
80901f48-1413-49fe-b133-065ac036bd39.v2ep.pt,80901f48-1413-49fe-b133-065ac036bd39,942684464,True,2090063,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.751191139221191,13.51860237121582,8.534204483032227,0.0,233.8487060546875,5.56553866404987,81.67480103836552,1,0.0,0.37688443064689636,0.623115599155426,106,0,26,38,9,108,0,19,43,9,0,1,1,0,0
809289b3-c1c4-45b8-b13c-682219a3b6c6.v2ep.pt,809289b3-c1c4-45b8-b13c-682219a3b6c6,942684466,True,2394447,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.752951622009277,13.574861526489258,1.9548462629318237,0.0,194.08372802734377,27.09395341847156,146.34147481691548,1,0.0,0.6884422302246094,0.311557799577713,15,29,43,57,35,15,22,36,68,38,0,1,1,0,0
8095a571-34a4-4300-b7f3-4cf87c29e6d7.v2ep.pt,8095a571-34a4-4300-b7f3-4cf87c29e6d7,942684469,True,2326863,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.441295623779297,12.821905136108398,0.0,0.39698493480682373,108.281787109375,21.328863947630598,26.09690972418978,0,0.42211055755615234,0.402010053396225,0.17587940394878387,107,0,27,0,45,107,0,0,0,72,1,1,1,0,0
809927ab-bd10-4100-bf64-fb29fc598479.v2ep.pt,809927ab-bd10-4100-bf64-fb29fc598479,942684473,True,1984591,201,201,0,0,199,179,0.005527777777777777,256,3,90,16.825428009033203,19.66415786743164,14.087553024291992,0.0,334.82602539062503,10.822147871940063,48.10362896580912,0,0.0,0.0,1.0,124,8,0,33,14,132,0,0,33,14,0,1,1,0,0
809c4282-0307-413e-a064-32c63a45e0d2.v2ep.pt,809c4282-0307-413e-a064-32c63a45e0d2,942684515,True,2312655,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.356858730316162,9.617613792419434,2.206524610519409,0.0,126.50148925781251,72.94790931697524,77.66784324102086,1,0.0,1.0,0.0,88,45,0,16,30,94,24,0,31,30,0,1,1,0,0
80adbe65-3264-47cc-b0e4-edfe39f1981d.v2ep.pt,80adbe65-3264-47cc-b0e4-edfe39f1981d,942694756,True,2041807,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.399271965026855,15.62010669708252,10.515236854553223,0.0,286.54550781250003,64.13458838182763,65.65472894388401,0,0.0,0.04020100459456444,0.9597989916801453,109,0,53,17,0,138,0,0,41,0,0,0,1,0,0
80be6b49-2a46-455a-8586-cba0d72abbf0.v2ep.pt,80be6b49-2a46-455a-8586-cba0d72abbf0,942695013,True,2487119,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.344308614730835,10.138001441955566,0.0,0.4623115658760071,66.55173950195312,66.99408122879932,103.10070831372366,1,0.4974874258041382,0.5025125741958618,0.0,90,21,53,15,0,91,0,72,16,0,1,0,1,0,0
80c96d56-8f17-426f-9a2f-b34d4ae3fc01.v2ep.pt,80c96d56-8f17-426f-9a2f-b34d4ae3fc01,942695225,True,3277263,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.6017208099365234,8.430133819580078,0.0,0.10552763938903809,71.6742431640625,54.51475870948491,138.10975814997278,1,0.1658291518688202,0.8341708779335022,0.0,28,49,27,14,61,17,61,34,14,53,1,1,1,0,0
80d5dc49-c4ca-4d62-a3bf-7d9d75176557.v2ep.pt,80d5dc49-c4ca-4d62-a3bf-7d9d75176557,942695477,True,2483727,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.536619186401367,12.723913192749023,1.1816105842590332,0.0,149.97872314453124,88.6189587448691,94.08044630710299,1,0.0,0.713567852973938,0.286432147026062,58,56,0,13,52,57,52,0,18,52,0,1,1,0,0
80da9b14-4ad0-48a4-a87b-5b8b4ed54afd.v2ep.pt,80da9b14-4ad0-48a4-a87b-5b8b4ed54afd,942695521,True,2518479,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.774198055267334,5.7539143562316895,3.0412933826446533,0.0,95.00654296875001,43.839965338698704,51.27869704300291,1,0.0,1.0,0.0,118,0,28,11,22,118,0,28,11,22,0,1,1,0,0
80e51201-3021-4163-ba42-0eb274144f71.v2ep.pt,80e51201-3021-4163-ba42-0eb274144f71,942695733,True,1571855,201,201,0,0,199,179,0.005527777777777777,256,3,90,17.58022689819336,20.9307861328125,13.006423950195312,0.0,349.8465087890625,19.21483843724161,28.595993979227405,0,0.0,0.0,1.0,96,13,0,52,18,97,0,0,52,30,0,1,1,0,0
80f1f3a3-f9ec-4606-a0da-d002545d7c1b.v2ep.pt,80f1f3a3-f9ec-4606-a0da-d002545d7c1b,942695985,True,2016591,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.31669807434082,7.222742557525635,5.211485385894775,0.0,125.70229492187501,34.78623540514498,70.76723482066527,1,0.0,1.0,0.0,115,46,0,0,18,124,37,0,0,18,0,1,1,0,0
810b5b90-810d-4ff4-a8d7-9e510d8c6759.v2ep.pt,810b5b90-810d-4ff4-a8d7-9e510d8c6759,942747746,True,1718607,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.01184368133545,14.534775733947754,7.089430332183838,0.0,219.135693359375,37.325563134772324,80.94969449569862,1,0.0,0.5678392052650452,0.43216079473495483,41,54,19,35,30,72,26,0,35,46,0,1,1,0,0
8112592b-2a92-4c82-80a9-2f5908624677.v2ep.pt,8112592b-2a92-4c82-80a9-2f5908624677,942747954,True,2309327,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.217552185058594,16.740928649902344,2.0123202800750732,0.0,183.429296875,29.61243541075202,206.2023318727961,1,0.0,0.7185929417610168,0.28140702843666077,15,57,49,34,24,14,56,47,40,22,0,1,1,0,0
8125dbf5-45cd-497b-9d6b-d8f378fc9120.v2ep.pt,8125dbf5-45cd-497b-9d6b-d8f378fc9120,942748213,True,3346575,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.4787516593933105,9.939327239990234,0.0,0.34170854091644287,89.12715454101563,78.51134428276075,107.34371744878395,1,0.37688443064689636,0.623115599155426,0.0,80,54,9,36,0,78,66,0,35,0,1,0,1,0,0
8126f3ab-3696-4dff-bc95-eeadedc6800e.v2ep.pt,8126f3ab-3696-4dff-bc95-eeadedc6800e,942748214,True,3017679,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.850324630737305,13.988997459411621,4.3243842124938965,0.0,196.0214599609375,148.302135259681,177.33032994920848,1,0.0,0.5829145908355713,0.4170854389667511,50,0,70,48,11,50,0,51,50,28,0,1,1,0,0
8127486c-fa50-4f5f-903f-646795a5986d.v2ep.pt,8127486c-fa50-4f5f-903f-646795a5986d,942748215,True,2344847,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.762889862060547,12.369989395141602,1.7605984210968018,0.0,174.38150634765626,82.93260769478005,104.48338448854436,1,0.0,0.643216073513031,0.356783926486969,83,47,0,49,0,80,49,0,50,0,0,0,1,0,0
8132ad16-2d0b-401f-b90b-ed1fb4c9ad6d.v2ep.pt,8132ad16-2d0b-401f-b90b-ed1fb4c9ad6d,942748466,True,2788879,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.2762885093688965,5.993943691253662,3.9415972232818604,0.0,104.99814453125,173.65795579854606,249.16316990304412,1,0.0,1.0,0.0,39,108,32,0,0,42,108,29,0,0,0,0,1,0,0
81348dfb-1167-41a8-bcd2-49ff858a8f8c.v2ep.pt,81348dfb-1167-41a8-bcd2-49ff858a8f8c,942748468,True,2188751,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.420622825622559,15.71107006072998,4.575520992279053,0.0,227.2703857421875,44.40823707764376,54.949554891669585,1,0.0,0.4673366844654083,0.5326633453369141,72,0,12,21,74,72,0,9,21,77,0,1,1,0,0
81474840-1303-4856-8605-3081609cc9d3.v2ep.pt,81474840-1303-4856-8605-3081609cc9d3,942748727,True,2363855,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.6812431812286377,6.7566375732421875,0.0,0.45728641748428345,53.35673828125,74.01473022381788,74.03392305538561,1,0.47236180305480957,0.5276381969451904,0.0,74,67,0,38,0,74,67,0,38,0,1,0,1,0,0
814a132d-5079-4579-87a3-48f58a686191.v2ep.pt,814a132d-5079-4579-87a3-48f58a686191,942748769,True,3137487,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.0802385807037354,4.911523818969727,0.0,0.6130653023719788,21.496748352050783,0.11075834758092677,7.563942732168881,1,0.6633166074752808,0.3366834223270416,0.0,98,0,0,29,52,97,0,10,20,52,1,1,0,0,0
81504a8b-4f9d-42d3-bfef-5948dbc27e33.v2ep.pt,81504a8b-4f9d-42d3-bfef-5948dbc27e33,942748976,True,2983119,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.2090156078338623,4.662054538726807,0.013216405175626278,0.25628140568733215,43.95940856933594,156.13234608645365,203.5883091944055,1,0.36180904507637024,0.6381909251213074,0.0,36,24,119,0,0,2,54,123,0,0,1,0,1,0,0
815e0818-834d-4b03-8a6b-2d57444eeb56.v2ep.pt,815e0818-834d-4b03-8a6b-2d57444eeb56,942749029,True,1876175,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.6722993850708,16.939067840576172,8.81108570098877,0.0,232.278759765625,1.3829630427658417,40.43839452824895,0,0.0,0.623115599155426,0.37688443064689636,90,0,8,81,0,98,0,0,81,0,0,0,1,0,0
81604fd4-39f9-4e91-9a2a-ffd930e5ce32.v2ep.pt,81604fd4-39f9-4e91-9a2a-ffd930e5ce32,942749232,True,3004175,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.799355506896973,14.771657943725586,0.01851714961230755,0.06532663106918335,175.107177734375,86.6103230533734,88.32894891271036,1,0.08040200918912888,0.47236180305480957,0.44723618030548096,63,0,54,62,0,66,0,45,68,0,1,0,1,0,0
81646d33-bbe0-47ab-be73-de6c845a55b4.v2ep.pt,81646d33-bbe0-47ab-be73-de6c845a55b4,942749236,True,2940559,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.3881382942199707,6.352993965148926,1.5043996572494507,0.0,67.4239501953125,54.33793877225162,54.68077328745124,1,0.0,1.0,0.0,116,0,41,22,0,67,0,90,22,0,0,0,1,0,0
81700170-1a83-4a1a-91f1-4d1d9370d646.v2ep.pt,81700170-1a83-4a1a-91f1-4d1d9370d646,942749488,True,3252367,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.040904998779297,12.020987510681152,5.747292995452881,0.0,160.014013671875,32.696156537986056,127.98978104546671,1,0.0,0.9949748516082764,0.005025125574320555,43,54,38,13,31,75,47,0,16,41,0,1,1,0,0
81716d6c-25ea-4146-8b15-4c9239c2aec0.v2ep.pt,81716d6c-25ea-4146-8b15-4c9239c2aec0,942749489,True,2861839,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.948123931884766,17.682899475097656,0.0,0.4874371886253357,98.46766967773438,0.5161983767128837,2.547196107551195,0,0.5778894424438477,0.17085427045822144,0.2512562870979309,95,0,0,0,84,95,0,0,0,84,1,1,0,0,0
8178d96f-afc3-4f81-956a-73d8360ff1aa.v2ep.pt,8178d96f-afc3-4f81-956a-73d8360ff1aa,942749496,True,3877967,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.542902946472168,7.774195194244385,3.0973803997039795,0.0,110.30377197265625,58.54058148931715,120.6513165181783,1,0.0,1.0,0.0,71,25,71,0,12,72,27,60,4,16,0,1,1,0,0
817ea2b6-4d9e-4333-9f71-04f75fd0513e.v2ep.pt,817ea2b6-4d9e-4333-9f71-04f75fd0513e,942749541,True,2301135,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.310246467590332,12.648177146911621,6.178463459014893,0.0,205.1739013671875,110.82465505738925,112.73482674181004,1,0.0,0.7889447212219238,0.21105527877807617,88,0,71,0,20,119,0,36,0,24,0,1,1,0,0
8185d194-6e1e-4f4b-bcc2-e9c0cfc475fe.v2ep.pt,8185d194-6e1e-4f4b-bcc2-e9c0cfc475fe,942749749,True,3257167,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.3962717056274414,9.276335716247559,0.0,0.713567852973938,27.785806274414064,1.770890466865886,2.494589990563757,0,0.733668327331543,0.26633167266845703,0.0,126,0,0,0,53,126,0,0,0,53,1,1,0,0,0
8196a91b-d420-4e6b-9817-0dcda5251f8c.v2ep.pt,8196a91b-d420-4e6b-9817-0dcda5251f8c,942750006,True,3539855,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.525575876235962,5.710020065307617,0.12883731722831726,0.16080401837825775,50.2589599609375,74.17860695257399,74.81317933779236,1,0.2713567912578583,0.7286432385444641,0.0,57,0,63,20,39,16,0,114,13,36,1,1,1,0,0
8197ea00-042a-43be-ac90-11cc9ec2f9ef.v2ep.pt,8197ea00-042a-43be-ac90-11cc9ec2f9ef,942750007,True,1567183,201,201,0,0,199,179,0.005527777777777777,256,3,90,20.918045043945312,22.64771842956543,18.12726593017578,0.0,416.26909179687505,19.11211239212462,43.38305300398153,0,0.0,0.0,1.0,108,0,10,15,46,116,0,0,17,46,0,1,1,0,0
819ae12a-77e5-41c1-ae67-4c9110ad0b9c.v2ep.pt,819ae12a-77e5-41c1-ae67-4c9110ad0b9c,942750049,True,2919631,200,200,0,0,198,178,0.0055000000000000005,256,3,90,3.901242256164551,5.974763870239258,2.116826295852661,0.0,77.24459838867188,90.81926320485368,93.78568266328192,1,0.0,1.0,0.0,92,0,64,20,2,77,0,78,20,3,0,1,1,0,0
81a04f44-8abf-48cc-bd5b-fd318577ef00.v2ep.pt,81a04f44-8abf-48cc-bd5b-fd318577ef00,942760240,True,2573967,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.173771619796753,6.650830268859863,0.0,0.29145729541778564,63.158056640625006,13.84609118355815,27.139305874560446,1,0.32663315534591675,0.6733668446540833,0.0,95,0,19,45,20,112,0,0,45,22,1,1,1,0,0
81a6915c-5450-412e-998f-cd338fe879c9.v2ep.pt,81a6915c-5450-412e-998f-cd338fe879c9,942760246,True,2424335,201,201,0,0,199,179,0.005527777777777777,256,3,90,15.072227478027344,16.703590393066406,13.196606636047363,0.0,299.9373291015625,23.137894190821836,24.781879742908885,0,0.0,0.0,1.0,152,0,0,3,24,152,0,0,3,24,0,1,0,0,0
81a921c4-d301-458d-9a30-f42e5edd6055.v2ep.pt,81a921c4-d301-458d-9a30-f42e5edd6055,942760249,True,2134671,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.957453727722168,14.633270263671875,7.079733848571777,0.0,218.0533203125,44.02326029526517,256.83964683197814,1,0.0,0.5628140568733215,0.43718594312667847,22,64,64,0,29,41,23,54,17,44,0,1,1,0,0
81c45e24-c9f7-4fcb-b7b8-3540c5bbb6bb.v2ep.pt,81c45e24-c9f7-4fcb-b7b8-3540c5bbb6bb,942760756,True,2918543,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.776967525482178,11.654659271240234,2.6106889247894287,0.0,154.76165771484375,109.94512476777754,111.99141529216752,1,0.0,1.0,0.0,69,0,55,0,55,69,0,54,0,56,0,1,1,0,0
81d5aa40-287f-458b-8dde-12c1e11feca6.v2ep.pt,81d5aa40-287f-458b-8dde-12c1e11feca6,942761013,True,2274191,200,200,0,0,198,178,0.0055000000000000005,256,3,90,3.1653103828430176,12.22000503540039,0.0,0.5707070827484131,62.67314453125,1.6408846462038633,1.8316654901006595,0,0.5909090638160706,0.39393940567970276,0.01515151560306549,97,0,0,0,81,97,0,0,0,81,1,1,0,0,0
81d70d85-3f10-40a7-9550-818a2de3f772.v2ep.pt,81d70d85-3f10-40a7-9550-818a2de3f772,942761015,True,2324879,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.2176603078842163,3.744142532348633,0.0,0.45728641748428345,24.231439208984376,47.01738300096697,106.94706104292463,1,0.48241207003593445,0.5175879597663879,0.0,92,25,54,0,8,75,28,76,0,0,1,1,1,0,0
81d722ea-239c-472c-89d8-b45373de0bde.v2ep.pt,81d722ea-239c-472c-89d8-b45373de0bde,942761015,True,3278415,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.026642799377441,10.704434394836426,6.515828609466553,0.0,179.6302001953125,105.0896320792747,166.8300205909594,1,0.0,1.0,0.0,83,79,10,0,7,85,70,3,5,16,0,1,1,0,0
81dc2c4d-5e34-47a9-b6ab-53483f7b16dc.v2ep.pt,81dc2c4d-5e34-47a9-b6ab-53483f7b16dc,942761059,True,2633807,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.27846622467041,8.63899040222168,4.665499687194824,0.0,124.94147949218751,30.420610714104612,120.95841548364041,1,0.0,1.0,0.0,49,57,44,5,24,53,50,33,15,28,0,1,1,0,0
8208e02c-52c7-4ec2-8b80-e6dfe3569632.v2ep.pt,8208e02c-52c7-4ec2-8b80-e6dfe3569632,942813240,True,2771279,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.944077491760254,16.485801696777344,0.0,0.286432147026062,177.98714599609377,1.8958419475420993,3.488587420475713,0,0.3065326511859894,0.2010050266981125,0.49246230721473694,94,0,0,14,71,94,0,0,14,71,1,1,0,0,0
8210be1f-f313-4c40-82eb-61a6852fb679.v2ep.pt,8210be1f-f313-4c40-82eb-61a6852fb679,942813488,True,2832271,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.037726402282715,16.076030731201172,5.743384838104248,0.0,219.6507568359375,102.92257698016972,210.94364428894383,1,0.0,0.5879396796226501,0.41206029057502747,23,32,61,43,20,25,26,51,49,28,0,1,1,0,0
82193836-7a6f-496e-afa1-1193074933e3.v2ep.pt,82193836-7a6f-496e-afa1-1193074933e3,942813497,True,2711503,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.621369361877441,15.790576934814453,5.213424205780029,0.0,191.46525878906252,98.61798002936341,104.31239753286225,1,0.0,0.7286432385444641,0.2713567912578583,38,0,61,19,61,38,0,55,22,64,0,1,1,0,0
821c40dd-d053-462a-97fb-b3364a368a60.v2ep.pt,821c40dd-d053-462a-97fb-b3364a368a60,942813539,True,2402127,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.051447868347168,10.53391170501709,5.372595310211182,0.0,160.22381591796875,5.433784314960324,90.61084681251992,1,0.0,1.0,0.0,52,35,41,33,18,57,29,17,47,29,0,1,1,0,0
82215343-164c-4d8d-b73e-aa3c4c58c418.v2ep.pt,82215343-164c-4d8d-b73e-aa3c4c58c418,942813745,True,2395471,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.167010307312012,13.29609203338623,3.385706901550293,0.0,182.42351074218752,0.2016818258121365,4.5859256125299614,0,0.0,0.5276381969451904,0.47236180305480957,112,0,0,0,67,112,0,0,0,67,0,1,0,0,0
822d4743-431f-48ff-909c-3c78f308ad31.v2ep.pt,822d4743-431f-48ff-909c-3c78f308ad31,942813796,True,4013903,200,200,0,0,198,178,0.0055000000000000005,256,3,90,4.818538665771484,7.582491874694824,2.112701892852783,0.0,95.40706787109376,38.57510526229113,54.654941512010254,1,0.0,1.0,0.0,124,29,0,9,16,121,34,0,9,14,0,1,1,0,0
822ed9db-47fd-48a8-afe2-3c6cacf76102.v2ep.pt,822ed9db-47fd-48a8-afe2-3c6cacf76102,942813797,True,3191119,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.267740249633789,9.754478454589844,0.8649129271507263,0.0,104.82802734375001,96.46517953505627,107.13784188682143,1,0.04020100459456444,0.9597989916801453,0.0,49,65,0,24,41,49,69,0,27,34,0,1,1,0,0
82397fce-e25b-4968-a3c8-56738e32af73.v2ep.pt,82397fce-e25b-4968-a3c8-56738e32af73,942814009,True,2868495,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.127184867858887,14.126391410827637,7.65376091003418,0.0,241.33098144531252,18.961096909575637,22.83063130081964,0,0.0,0.36180904507637024,0.6381909251213074,80,0,0,61,38,80,0,0,61,38,0,1,0,0,0
823efeb0-f3e7-4d60-b213-246ee8b80915.v2ep.pt,823efeb0-f3e7-4d60-b213-246ee8b80915,942814053,True,2703247,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.078437805175781,8.355949401855469,5.658222675323486,0.0,140.8609130859375,74.60341056800293,124.87076150060206,1,0.0,1.0,0.0,36,89,26,26,2,57,70,18,29,5,0,1,1,0,0
8259cdb9-d7f3-4785-99a5-3732ba000c40.v2ep.pt,8259cdb9-d7f3-4785-99a5-3732ba000c40,942814521,True,2758287,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.454706192016602,7.467494010925293,5.7589945793151855,0.0,128.44865722656252,115.96340252096171,232.649247810814,1,0.0,1.0,0.0,72,78,29,0,0,79,76,24,0,0,0,0,1,0,0
825a8b6c-0c53-4c91-8b7a-494c3ffc83ad.v2ep.pt,825a8b6c-0c53-4c91-8b7a-494c3ffc83ad,942814561,True,2568655,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.039177894592285,13.08356761932373,5.288156986236572,0.0,239.57963867187502,10.963669391542728,17.27461392047277,0,0.0,0.18090452253818512,0.8190954923629761,154,0,0,0,25,154,0,0,0,25,0,1,0,0,0
8260210c-826b-4f7b-8679-c25facf41189.v2ep.pt,8260210c-826b-4f7b-8679-c25facf41189,942814768,True,1961359,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.275959968566895,13.512556076049805,9.594764709472656,0.0,244.2916015625,103.43866607385588,132.22221704769183,0,0.0,0.3316583037376404,0.6683416962623596,36,124,8,11,0,145,0,0,19,15,0,0,1,0,0
8263a99c-0732-4745-b934-5c0a4d7ae631.v2ep.pt,8263a99c-0732-4745-b934-5c0a4d7ae631,942814771,True,2688143,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.05873966217041,9.00918197631836,0.0002619611332193017,0.1658291518688202,100.6689208984375,32.5142959211453,68.70530999326515,1,0.2261306494474411,0.7738693356513977,0.0,72,11,9,20,67,79,4,0,29,67,1,1,1,0,0
8264c62c-bff5-4922-84cf-f48b3bb5f769.v2ep.pt,8264c62c-bff5-4922-84cf-f48b3bb5f769,942814772,True,2134415,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.228761672973633,12.463706016540527,6.913078308105469,0.0,203.55235595703127,53.28322096061825,61.38952169402116,0,0.0,0.5979899764060974,0.402010053396225,112,0,7,16,44,112,0,0,23,44,0,1,1,0,0
82713a58-33b0-4718-8574-3e800a2081a7.v2ep.pt,82713a58-33b0-4718-8574-3e800a2081a7,942815025,True,2080655,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.498917579650879,15.032132148742676,10.412102699279785,0.0,248.728466796875,28.934142984656397,29.303683539510764,0,0.0,0.5276381969451904,0.47236180305480957,109,0,34,31,5,133,0,0,41,5,0,1,1,0,0
827acfed-4a74-439b-80ae-b03e4a026b94.v2ep.pt,827acfed-4a74-439b-80ae-b03e4a026b94,942815073,True,3097487,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.471858978271484,16.85284996032715,8.513845443725586,0.0,268.089990234375,106.55996690190334,114.82188666535582,1,0.0,0.29145729541778564,0.7085427045822144,52,0,62,38,27,65,0,38,43,33,0,1,1,0,0
827c1077-7ae4-4808-b2db-ad457d095f1f.v2ep.pt,827c1077-7ae4-4808-b2db-ad457d095f1f,942815075,True,2957903,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.41714096069336,15.216812133789062,6.719647407531738,0.0,227.20109863281252,29.97970834280195,145.34551029252256,1,0.0,0.5326633453369141,0.4673366844654083,30,45,44,25,35,37,17,38,38,49,0,1,1,0,0
828232c6-2d32-46c5-a3cb-94dec665521e.v2ep.pt,828232c6-2d32-46c5-a3cb-94dec665521e,942815282,True,2431759,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.6316962242126465,15.58177661895752,0.0,0.0954773873090744,151.870751953125,11.196879370563643,56.50177002206834,1,0.12060301750898361,0.5678392052650452,0.311557799577713,21,25,28,22,83,26,0,2,20,131,1,1,1,0,0
