[s1] join   /home/nvidia/percprobe/raw/b1train_agents.jsonl.xz
[s1] md5    1c985e6d6ad34e605c4ebd30cb353558  (0.8 s)
[s1] spec   {'n_az': 20, 'n_rng': 24, 'r_max_m': 60.0, 'hfov_deg': 120.0, 'r_min_m': 0.0, 'sub_r': 2, 'sub_az': 3, 'shape': [24, 20], 'dr_m': 2.5, 'daz_deg': 6.0, 'n_cells': 480}
[s1] 599000 frames  344s  shadow 0.1793  pos_sup 0.03169
[s1] 599500 frames  344s  shadow 0.1794  pos_sup 0.03171
[s1] 600000 frames  344s  shadow 0.1793  pos_sup 0.03170
[s1] 600500 frames  344s  shadow 0.1792  pos_sup 0.03169
[s1] 601000 frames  345s  shadow 0.1792  pos_sup 0.03168
[s1] 601500 frames  345s  shadow 0.1792  pos_sup 0.03169
[s1] 602000 frames  345s  shadow 0.1792  pos_sup 0.03170
[s1] 602500 frames  346s  shadow 0.1793  pos_sup 0.03171
[s1] 603000 frames  346s  shadow 0.1793  pos_sup 0.03171
[s1] 603500 frames  346s  shadow 0.1792  pos_sup 0.03170
[s1] 604000 frames  346s  shadow 0.1792  pos_sup 0.03169
[s1] 604500 frames  346s  shadow 0.1791  pos_sup 0.03167
[s1] 605000 frames  347s  shadow 0.1791  pos_sup 0.03167
[s1] 605500 frames  347s  shadow 0.1791  pos_sup 0.03166
[s1] 606000 frames  347s  shadow 0.1791  pos_sup 0.03168
[s1] 606500 frames  347s  shadow 0.1790  pos_sup 0.03167
[s1] 607000 frames  348s  shadow 0.1791  pos_sup 0.03169
[s1] 607500 frames  348s  shadow 0.1792  pos_sup 0.03170
[s1] 608000 frames  349s  shadow 0.1791  pos_sup 0.03170
[s1] 608500 frames  349s  shadow 0.1791  pos_sup 0.03169
[s1] 609000 frames  349s  shadow 0.1791  pos_sup 0.03170
[s1] 609500 frames  350s  shadow 0.1792  pos_sup 0.03172
[s1] 610000 frames  350s  shadow 0.1792  pos_sup 0.03172
[s1] 610500 frames  350s  shadow 0.1791  pos_sup 0.03172
[s1] 611000 frames  351s  shadow 0.1793  pos_sup 0.03176
[s1] 611500 frames  351s  shadow 0.1793  pos_sup 0.03177
[s1] 612000 frames  351s  shadow 0.1792  pos_sup 0.03175
[s1] 612500 frames  352s  shadow 0.1792  pos_sup 0.03176
[s1] 613000 frames  352s  shadow 0.1791  pos_sup 0.03175
[s1] 613500 frames  352s  shadow 0.1792  pos_sup 0.03177
[s1] 614000 frames  352s  shadow 0.1791  pos_sup 0.03175
[s1] 614500 frames  353s  shadow 0.1793  pos_sup 0.03178
[s1] 615000 frames  353s  shadow 0.1793  pos_sup 0.03178
[s1] 615500 frames  353s  shadow 0.1791  pos_sup 0.03175
[s1] 616000 frames  353s  shadow 0.1793  pos_sup 0.03179
[s1] 616500 frames  354s  shadow 0.1793  pos_sup 0.03180
[s1] 617000 frames  354s  shadow 0.1794  pos_sup 0.03182
[s1] 617500 frames  355s  shadow 0.1794  pos_sup 0.03183
[s1] 618000 frames  355s  shadow 0.1794  pos_sup 0.03183
[s1] 618500 frames  355s  shadow 0.1795  pos_sup 0.03185
[s1] 619000 frames  355s  shadow 0.1794  pos_sup 0.03183
[s1] 619500 frames  356s  shadow 0.1795  pos_sup 0.03185
[s1] 620000 frames  356s  shadow 0.1796  pos_sup 0.03185
[s1] 620500 frames  356s  shadow 0.1795  pos_sup 0.03184
[s1] 621000 frames  357s  shadow 0.1794  pos_sup 0.03182
[s1] 621500 frames  357s  shadow 0.1795  pos_sup 0.03184
[s1] 622000 frames  357s  shadow 0.1796  pos_sup 0.03186
[s1] 622500 frames  358s  shadow 0.1794  pos_sup 0.03183
[s1] 623000 frames  358s  shadow 0.1795  pos_sup 0.03185
[s1] 623500 frames  358s  shadow 0.1795  pos_sup 0.03185
[s1] 624000 frames  359s  shadow 0.1796  pos_sup 0.03186
[s1] 624500 frames  359s  shadow 0.1796  pos_sup 0.03186
[s1] 625000 frames  359s  shadow 0.1795  pos_sup 0.03184
[s1] 625500 frames  360s  shadow 0.1794  pos_sup 0.03184
[s1] 626000 frames  360s  shadow 0.1795  pos_sup 0.03184
[s1] 626500 frames  360s  shadow 0.1794  pos_sup 0.03184
[s1] 627000 frames  360s  shadow 0.1795  pos_sup 0.03185
[s1] 627500 frames  361s  shadow 0.1794  pos_sup 0.03184
[s1] 628000 frames  361s  shadow 0.1795  pos_sup 0.03186
[s1] 628500 frames  361s  shadow 0.1795  pos_sup 0.03186
[s1] 629000 frames  361s  shadow 0.1794  pos_sup 0.03185
[s1] 629500 frames  362s  shadow 0.1795  pos_sup 0.03186
[s1] 630000 frames  362s  shadow 0.1794  pos_sup 0.03184
[s1] 630500 frames  362s  shadow 0.1794  pos_sup 0.03184
[s1] 631000 frames  363s  shadow 0.1794  pos_sup 0.03183
[s1] 631500 frames  363s  shadow 0.1793  pos_sup 0.03182
[s1] 632000 frames  363s  shadow 0.1794  pos_sup 0.03183
[s1] 632500 frames  363s  shadow 0.1793  pos_sup 0.03181
[s1] 633000 frames  363s  shadow 0.1793  pos_sup 0.03180
[s1] 633500 frames  363s  shadow 0.1793  pos_sup 0.03181
[s1] 634000 frames  364s  shadow 0.1793  pos_sup 0.03180
[s1] 634500 frames  364s  shadow 0.1794  pos_sup 0.03182
[s1] 635000 frames  364s  shadow 0.1795  pos_sup 0.03185
[s1] 635500 frames  365s  shadow 0.1796  pos_sup 0.03189
[s1] 636000 frames  365s  shadow 0.1795  pos_sup 0.03187
[s1] 636500 frames  365s  shadow 0.1795  pos_sup 0.03188
[s1] 637000 frames  365s  shadow 0.1795  pos_sup 0.03187
[s1] 637500 frames  366s  shadow 0.1795  pos_sup 0.03187
[s1] 638000 frames  366s  shadow 0.1795  pos_sup 0.03188
[s1] 638500 frames  366s  shadow 0.1795  pos_sup 0.03188
[s1] 639000 frames  367s  shadow 0.1797  pos_sup 0.03191
[s1] 639500 frames  367s  shadow 0.1797  pos_sup 0.03192
[s1] 640000 frames  367s  shadow 0.1798  pos_sup 0.03194
[s1] 640500 frames  368s  shadow 0.1799  pos_sup 0.03196
[s1] 641000 frames  368s  shadow 0.1799  pos_sup 0.03196
[s1] 641500 frames  368s  shadow 0.1798  pos_sup 0.03194
[s1] 642000 frames  369s  shadow 0.1798  pos_sup 0.03195
[s1] 642500 frames  369s  shadow 0.1798  pos_sup 0.03194
[s1] 643000 frames  369s  shadow 0.1798  pos_sup 0.03196
[s1] 643500 frames  370s  shadow 0.1799  pos_sup 0.03197
[s1] 644000 frames  370s  shadow 0.1800  pos_sup 0.03197
[s1] 644500 frames  371s  shadow 0.1800  pos_sup 0.03198
[s1] 645000 frames  371s  shadow 0.1799  pos_sup 0.03196
[s1] 645500 frames  371s  shadow 0.1799  pos_sup 0.03196
[s1] 646000 frames  371s  shadow 0.1800  pos_sup 0.03198
[s1] 646500 frames  372s  shadow 0.1800  pos_sup 0.03198
[s1] 647000 frames  372s  shadow 0.1800  pos_sup 0.03197
[s1] 647500 frames  372s  shadow 0.1800  pos_sup 0.03198
[s1] 648000 frames  372s  shadow 0.1800  pos_sup 0.03197
[s1] 648500 frames  373s  shadow 0.1800  pos_sup 0.03196
[s1] 649000 frames  373s  shadow 0.1800  pos_sup 0.03197
[s1] 649500 frames  374s  shadow 0.1801  pos_sup 0.03197
[s1] 650000 frames  374s  shadow 0.1800  pos_sup 0.03195
[s1] 650500 frames  374s  shadow 0.1800  pos_sup 0.03196
[s1] 651000 frames  374s  shadow 0.1800  pos_sup 0.03196
[s1] 651500 frames  375s  shadow 0.1800  pos_sup 0.03196
[s1] 652000 frames  375s  shadow 0.1800  pos_sup 0.03196
[s1] 652500 frames  376s  shadow 0.1800  pos_sup 0.03198
[s1] 653000 frames  376s  shadow 0.1799  pos_sup 0.03195
[s1] 653500 frames  376s  shadow 0.1800  pos_sup 0.03196
[s1] 654000 frames  376s  shadow 0.1799  pos_sup 0.03195
[s1] 654500 frames  376s  shadow 0.1800  pos_sup 0.03196
[s1] 655000 frames  377s  shadow 0.1800  pos_sup 0.03196
[s1] 655500 frames  377s  shadow 0.1799  pos_sup 0.03195
[s1] 656000 frames  377s  shadow 0.1799  pos_sup 0.03194
[s1] 656500 frames  378s  shadow 0.1800  pos_sup 0.03196
[s1] 657000 frames  378s  shadow 0.1803  pos_sup 0.03201
[s1] 657500 frames  379s  shadow 0.1803  pos_sup 0.03201
[s1] 658000 frames  379s  shadow 0.1803  pos_sup 0.03201
[s1] 658500 frames  379s  shadow 0.1803  pos_sup 0.03203
[s1] 659000 frames  379s  shadow 0.1802  pos_sup 0.03201
[s1] 659500 frames  380s  shadow 0.1802  pos_sup 0.03200
[s1] 660000 frames  380s  shadow 0.1802  pos_sup 0.03199
[s1] 660500 frames  380s  shadow 0.1801  pos_sup 0.03198
[s1] 661000 frames  380s  shadow 0.1801  pos_sup 0.03199
[s1] 661500 frames  381s  shadow 0.1801  pos_sup 0.03200
[s1] 662000 frames  381s  shadow 0.1801  pos_sup 0.03199
[s1] 662500 frames  381s  shadow 0.1800  pos_sup 0.03198
[s1] 663000 frames  381s  shadow 0.1799  pos_sup 0.03196
[s1] 663500 frames  381s  shadow 0.1799  pos_sup 0.03195
[s1] 664000 frames  381s  shadow 0.1798  pos_sup 0.03193
[s1] 664500 frames  382s  shadow 0.1798  pos_sup 0.03194
[s1] 665000 frames  382s  shadow 0.1797  pos_sup 0.03192
[s1] 665500 frames  382s  shadow 0.1797  pos_sup 0.03191
[s1] 666000 frames  382s  shadow 0.1796  pos_sup 0.03189
[s1] 666500 frames  383s  shadow 0.1797  pos_sup 0.03191
[s1] 667000 frames  383s  shadow 0.1797  pos_sup 0.03192
[s1] 667500 frames  383s  shadow 0.1798  pos_sup 0.03193
[s1] 668000 frames  384s  shadow 0.1798  pos_sup 0.03194
[s1] 668500 frames  384s  shadow 0.1798  pos_sup 0.03193
[s1] 669000 frames  384s  shadow 0.1799  pos_sup 0.03194
[s1] 669500 frames  384s  shadow 0.1797  pos_sup 0.03191
[s1] 670000 frames  385s  shadow 0.1798  pos_sup 0.03192
[s1] 670500 frames  385s  shadow 0.1797  pos_sup 0.03190
[s1] 671000 frames  385s  shadow 0.1797  pos_sup 0.03190
[s1] 671500 frames  385s  shadow 0.1797  pos_sup 0.03190
[s1] 672000 frames  386s  shadow 0.1798  pos_sup 0.03192
[s1] 672500 frames  386s  shadow 0.1800  pos_sup 0.03194
[s1] 673000 frames  386s  shadow 0.1800  pos_sup 0.03195
[s1] 673500 frames  387s  shadow 0.1800  pos_sup 0.03195
[s1] 674000 frames  387s  shadow 0.1800  pos_sup 0.03197
[s1] 674500 frames  387s  shadow 0.1800  pos_sup 0.03197
[s1] 675000 frames  387s  shadow 0.1799  pos_sup 0.03195
[s1] 675500 frames  388s  shadow 0.1798  pos_sup 0.03193
[s1] 676000 frames  388s  shadow 0.1798  pos_sup 0.03192
[s1] 676500 frames  388s  shadow 0.1797  pos_sup 0.03191
[s1] 677000 frames  388s  shadow 0.1797  pos_sup 0.03190
[s1] 677500 frames  388s  shadow 0.1797  pos_sup 0.03189
[s1] 678000 frames  388s  shadow 0.1796  pos_sup 0.03189
[s1] 678500 frames  389s  shadow 0.1796  pos_sup 0.03189
[s1] 679000 frames  389s  shadow 0.1798  pos_sup 0.03193
[s1] 679500 frames  389s  shadow 0.1797  pos_sup 0.03191
[s1] 680000 frames  390s  shadow 0.1797  pos_sup 0.03191
[s1] 680500 frames  390s  shadow 0.1797  pos_sup 0.03191
[s1] 681000 frames  390s  shadow 0.1797  pos_sup 0.03190
[s1] 681500 frames  390s  shadow 0.1796  pos_sup 0.03188
[s1] 682000 frames  391s  shadow 0.1797  pos_sup 0.03190
[s1] 682500 frames  391s  shadow 0.1797  pos_sup 0.03191
[s1] 683000 frames  392s  shadow 0.1797  pos_sup 0.03191
[s1] 683500 frames  392s  shadow 0.1798  pos_sup 0.03191
[s1] 684000 frames  393s  shadow 0.1799  pos_sup 0.03195
[s1] 684500 frames  393s  shadow 0.1800  pos_sup 0.03196
[s1] 685000 frames  394s  shadow 0.1801  pos_sup 0.03200
[s1] 685500 frames  394s  shadow 0.1802  pos_sup 0.03200
[s1] 686000 frames  394s  shadow 0.1802  pos_sup 0.03200
[s1] 686500 frames  394s  shadow 0.1801  pos_sup 0.03200
[s1] 687000 frames  395s  shadow 0.1802  pos_sup 0.03201
[s1] 687500 frames  395s  shadow 0.1802  pos_sup 0.03200
[s1] 688000 frames  395s  shadow 0.1801  pos_sup 0.03198
[s1] 688500 frames  396s  shadow 0.1801  pos_sup 0.03198
[s1] 689000 frames  396s  shadow 0.1802  pos_sup 0.03200
[s1] 689500 frames  396s  shadow 0.1801  pos_sup 0.03198
[s1] 690000 frames  396s  shadow 0.1800  pos_sup 0.03196
[s1] 690500 frames  397s  shadow 0.1801  pos_sup 0.03199
[s1] 691000 frames  398s  shadow 0.1801  pos_sup 0.03198
[s1] 691500 frames  398s  shadow 0.1801  pos_sup 0.03199
[s1] 692000 frames  398s  shadow 0.1801  pos_sup 0.03199
[s1] 692500 frames  398s  shadow 0.1801  pos_sup 0.03200
[s1] 693000 frames  398s  shadow 0.1800  pos_sup 0.03197
[s1] 693500 frames  398s  shadow 0.1799  pos_sup 0.03195
[s1] 694000 frames  399s  shadow 0.1799  pos_sup 0.03196
[s1] 694500 frames  399s  shadow 0.1799  pos_sup 0.03195
[s1] 695000 frames  399s  shadow 0.1800  pos_sup 0.03197
[s1] 695500 frames  400s  shadow 0.1801  pos_sup 0.03198
[s1] 696000 frames  400s  shadow 0.1802  pos_sup 0.03201
[s1] 696500 frames  401s  shadow 0.1803  pos_sup 0.03202
[s1] 697000 frames  402s  shadow 0.1805  pos_sup 0.03205
[s1] 697500 frames  402s  shadow 0.1804  pos_sup 0.03204
[s1] 698000 frames  402s  shadow 0.1804  pos_sup 0.03204
[s1] 698500 frames  402s  shadow 0.1804  pos_sup 0.03203
[s1] 699000 frames  402s  shadow 0.1804  pos_sup 0.03204
[s1] 699500 frames  403s  shadow 0.1804  pos_sup 0.03203
[s1] 700000 frames  403s  shadow 0.1803  pos_sup 0.03201
[s1] 700500 frames  403s  shadow 0.1802  pos_sup 0.03200
[s1] 701000 frames  403s  shadow 0.1801  pos_sup 0.03198
[s1] 701500 frames  403s  shadow 0.1801  pos_sup 0.03198
[s1] 702000 frames  403s  shadow 0.1801  pos_sup 0.03200
[s1] 702500 frames  403s  shadow 0.1801  pos_sup 0.03199
[s1] 703000 frames  404s  shadow 0.1801  pos_sup 0.03199
[s1] 703500 frames  404s  shadow 0.1801  pos_sup 0.03198
[s1] 704000 frames  404s  shadow 0.1800  pos_sup 0.03197
[s1] 704500 frames  404s  shadow 0.1799  pos_sup 0.03194
[s1] 705000 frames  404s  shadow 0.1798  pos_sup 0.03194
[s1] 705500 frames  404s  shadow 0.1797  pos_sup 0.03192
[s1] 706000 frames  405s  shadow 0.1798  pos_sup 0.03192
[s1] 706500 frames  405s  shadow 0.1797  pos_sup 0.03190
[s1] 707000 frames  405s  shadow 0.1797  pos_sup 0.03190
[s1] 707500 frames  405s  shadow 0.1798  pos_sup 0.03193
[s1] 708000 frames  405s  shadow 0.1798  pos_sup 0.03193
[s1] 708500 frames  406s  shadow 0.1799  pos_sup 0.03194
[s1] 709000 frames  406s  shadow 0.1800  pos_sup 0.03196
[s1] 709500 frames  406s  shadow 0.1799  pos_sup 0.03194
[s1] 710000 frames  407s  shadow 0.1799  pos_sup 0.03194
[s1] 710500 frames  407s  shadow 0.1799  pos_sup 0.03193
[s1] 711000 frames  408s  shadow 0.1800  pos_sup 0.03195
[s1] 711500 frames  408s  shadow 0.1800  pos_sup 0.03196
[s1] 712000 frames  408s  shadow 0.1799  pos_sup 0.03194
[s1] 712500 frames  408s  shadow 0.1798  pos_sup 0.03192
[s1] 713000 frames  409s  shadow 0.1798  pos_sup 0.03192
[s1] 713500 frames  409s  shadow 0.1797  pos_sup 0.03190
[s1] 714000 frames  409s  shadow 0.1799  pos_sup 0.03194
[s1] 714500 frames  410s  shadow 0.1799  pos_sup 0.03194
[s1] 715000 frames  410s  shadow 0.1799  pos_sup 0.03195
[s1] 715500 frames  411s  shadow 0.1799  pos_sup 0.03195
[s1] 716000 frames  411s  shadow 0.1799  pos_sup 0.03195
[s1] 716500 frames  411s  shadow 0.1799  pos_sup 0.03195
[s1] 717000 frames  412s  shadow 0.1800  pos_sup 0.03195
[s1] 717500 frames  412s  shadow 0.1801  pos_sup 0.03197
[s1] 718000 frames  412s  shadow 0.1800  pos_sup 0.03196
[s1] 718500 frames  413s  shadow 0.1801  pos_sup 0.03198
[s1] 719000 frames  413s  shadow 0.1802  pos_sup 0.03198
[s1] 719500 frames  414s  shadow 0.1803  pos_sup 0.03200
[s1] 720000 frames  414s  shadow 0.1804  pos_sup 0.03202
[s1] 720500 frames  415s  shadow 0.1804  pos_sup 0.03203
[s1] 721000 frames  415s  shadow 0.1805  pos_sup 0.03204
[s1] 721500 frames  415s  shadow 0.1804  pos_sup 0.03203
[s1] 722000 frames  415s  shadow 0.1804  pos_sup 0.03202
[s1] 722500 frames  416s  shadow 0.1805  pos_sup 0.03204
[s1] 723000 frames  416s  shadow 0.1805  pos_sup 0.03204
[s1] 723500 frames  416s  shadow 0.1805  pos_sup 0.03204
[s1] 724000 frames  417s  shadow 0.1807  pos_sup 0.03206
[s1] 724500 frames  417s  shadow 0.1807  pos_sup 0.03206
[s1] 725000 frames  417s  shadow 0.1806  pos_sup 0.03205
[s1] 725500 frames  417s  shadow 0.1806  pos_sup 0.03204
[s1] 726000 frames  418s  shadow 0.1805  pos_sup 0.03203
[s1] 726500 frames  418s  shadow 0.1805  pos_sup 0.03203
[s1] 727000 frames  418s  shadow 0.1806  pos_sup 0.03204
[s1] 727500 frames  418s  shadow 0.1805  pos_sup 0.03203
[s1] 728000 frames  419s  shadow 0.1806  pos_sup 0.03204
[s1] 728500 frames  419s  shadow 0.1806  pos_sup 0.03204
[s1] 729000 frames  419s  shadow 0.1805  pos_sup 0.03203
[s1] 729500 frames  420s  shadow 0.1806  pos_sup 0.03205
[s1] 730000 frames  420s  shadow 0.1807  pos_sup 0.03206
[s1] 730500 frames  420s  shadow 0.1807  pos_sup 0.03206
[s1] 731000 frames  421s  shadow 0.1806  pos_sup 0.03206
[s1] 731500 frames  421s  shadow 0.1806  pos_sup 0.03206
[s1] 732000 frames  421s  shadow 0.1806  pos_sup 0.03205
[s1] 732500 frames  421s  shadow 0.1806  pos_sup 0.03206
[s1] 733000 frames  422s  shadow 0.1806  pos_sup 0.03207
[s1] 733500 frames  422s  shadow 0.1807  pos_sup 0.03208
[s1] 734000 frames  422s  shadow 0.1806  pos_sup 0.03207
[s1] 734500 frames  422s  shadow 0.1806  pos_sup 0.03207
[s1] 735000 frames  422s  shadow 0.1805  pos_sup 0.03205
[s1] 735500 frames  423s  shadow 0.1806  pos_sup 0.03207
[s1] 736000 frames  423s  shadow 0.1805  pos_sup 0.03205
[s1] 736500 frames  423s  shadow 0.1804  pos_sup 0.03202
[s1] 737000 frames  423s  shadow 0.1804  pos_sup 0.03203
[s1] 737500 frames  424s  shadow 0.1804  pos_sup 0.03202
[s1] 738000 frames  424s  shadow 0.1803  pos_sup 0.03200
[s1] 738500 frames  424s  shadow 0.1802  pos_sup 0.03198
[s1] 739000 frames  424s  shadow 0.1802  pos_sup 0.03199
[s1] 739500 frames  424s  shadow 0.1803  pos_sup 0.03200
[s1] 740000 frames  425s  shadow 0.1803  pos_sup 0.03199
[s1] 740500 frames  425s  shadow 0.1803  pos_sup 0.03199
[s1] 741000 frames  425s  shadow 0.1802  pos_sup 0.03199
[s1] 741500 frames  425s  shadow 0.1802  pos_sup 0.03198
[s1] 742000 frames  426s  shadow 0.1802  pos_sup 0.03199
[s1] 742500 frames  426s  shadow 0.1802  pos_sup 0.03199
[s1] 743000 frames  426s  shadow 0.1801  pos_sup 0.03197
[s1] 743500 frames  427s  shadow 0.1802  pos_sup 0.03198
[s1] 744000 frames  427s  shadow 0.1801  pos_sup 0.03198
[s1] 744500 frames  427s  shadow 0.1801  pos_sup 0.03197
[s1] 745000 frames  428s  shadow 0.1801  pos_sup 0.03196
[s1] 745500 frames  428s  shadow 0.1801  pos_sup 0.03197
[s1] 746000 frames  428s  shadow 0.1801  pos_sup 0.03196
[s1] 746500 frames  428s  shadow 0.1802  pos_sup 0.03197
[s1] 747000 frames  428s  shadow 0.1801  pos_sup 0.03196
[s1] 747500 frames  429s  shadow 0.1802  pos_sup 0.03196
[s1] 748000 frames  429s  shadow 0.1802  pos_sup 0.03198
[s1] 748500 frames  429s  shadow 0.1802  pos_sup 0.03198
[s1] 749000 frames  430s  shadow 0.1802  pos_sup 0.03198
[s1] 749500 frames  430s  shadow 0.1802  pos_sup 0.03198
[s1] 750000 frames  430s  shadow 0.1801  pos_sup 0.03196
[s1] 750500 frames  430s  shadow 0.1802  pos_sup 0.03197
[s1] 751000 frames  431s  shadow 0.1801  pos_sup 0.03195
[s1] 751500 frames  431s  shadow 0.1802  pos_sup 0.03197
[s1] 752000 frames  431s  shadow 0.1801  pos_sup 0.03196
[s1] 752500 frames  432s  shadow 0.1802  pos_sup 0.03196
[s1] 753000 frames  432s  shadow 0.1802  pos_sup 0.03196
[s1] 753500 frames  432s  shadow 0.1802  pos_sup 0.03196
[s1] 754000 frames  432s  shadow 0.1801  pos_sup 0.03196
[s1] 754500 frames  433s  shadow 0.1802  pos_sup 0.03198
[s1] 755000 frames  433s  shadow 0.1803  pos_sup 0.03199
[s1] 755500 frames  433s  shadow 0.1803  pos_sup 0.03198
[s1] 756000 frames  433s  shadow 0.1802  pos_sup 0.03197
[s1] 756500 frames  434s  shadow 0.1801  pos_sup 0.03196
[s1] 757000 frames  434s  shadow 0.1802  pos_sup 0.03197
[s1] 757500 frames  434s  shadow 0.1802  pos_sup 0.03197
[s1] 758000 frames  434s  shadow 0.1803  pos_sup 0.03198
[s1] 758500 frames  435s  shadow 0.1803  pos_sup 0.03198
[s1] 759000 frames  435s  shadow 0.1803  pos_sup 0.03198
[s1] 759500 frames  435s  shadow 0.1803  pos_sup 0.03197
[s1] 760000 frames  435s  shadow 0.1804  pos_sup 0.03198
[s1] 760500 frames  435s  shadow 0.1803  pos_sup 0.03197
[s1] 761000 frames  436s  shadow 0.1802  pos_sup 0.03195
[s1] 761500 frames  436s  shadow 0.1802  pos_sup 0.03195
[s1] 762000 frames  436s  shadow 0.1802  pos_sup 0.03195
[s1] 762500 frames  436s  shadow 0.1802  pos_sup 0.03195
[s1] 763000 frames  437s  shadow 0.1802  pos_sup 0.03195
[s1] 763500 frames  437s  shadow 0.1801  pos_sup 0.03194
[s1] 764000 frames  437s  shadow 0.1801  pos_sup 0.03193
[s1] 764500 frames  437s  shadow 0.1802  pos_sup 0.03194
[s1] 765000 frames  437s  shadow 0.1801  pos_sup 0.03193
[s1] 765500 frames  438s  shadow 0.1801  pos_sup 0.03193
[s1] 766000 frames  438s  shadow 0.1801  pos_sup 0.03193
[s1] 766500 frames  438s  shadow 0.1801  pos_sup 0.03193
[s1] 767000 frames  439s  shadow 0.1802  pos_sup 0.03195
[s1] 767500 frames  439s  shadow 0.1801  pos_sup 0.03193
[s1] 768000 frames  439s  shadow 0.1802  pos_sup 0.03194
[s1] 768500 frames  439s  shadow 0.1802  pos_sup 0.03194
[s1] 769000 frames  440s  shadow 0.1801  pos_sup 0.03193
[s1] 769500 frames  440s  shadow 0.1801  pos_sup 0.03193
[s1] 770000 frames  440s  shadow 0.1801  pos_sup 0.03193
[s1] 770500 frames  441s  shadow 0.1802  pos_sup 0.03195
[s1] 771000 frames  441s  shadow 0.1803  pos_sup 0.03198
[s1] 771500 frames  441s  shadow 0.1803  pos_sup 0.03196
[s1] 772000 frames  442s  shadow 0.1802  pos_sup 0.03195
[s1] 772500 frames  442s  shadow 0.1802  pos_sup 0.03197
[s1] 773000 frames  443s  shadow 0.1803  pos_sup 0.03199
[s1] 773500 frames  443s  shadow 0.1803  pos_sup 0.03198
[s1] 774000 frames  443s  shadow 0.1802  pos_sup 0.03196
[s1] 774500 frames  444s  shadow 0.1803  pos_sup 0.03198
[s1] 775000 frames  444s  shadow 0.1802  pos_sup 0.03196
[s1] 775500 frames  444s  shadow 0.1802  pos_sup 0.03196
[s1] 776000 frames  444s  shadow 0.1802  pos_sup 0.03196
[s1] 776500 frames  444s  shadow 0.1802  pos_sup 0.03194
[s1] 777000 frames  444s  shadow 0.1801  pos_sup 0.03193
[s1] 777500 frames  445s  shadow 0.1801  pos_sup 0.03193
[s1] 778000 frames  446s  shadow 0.1802  pos_sup 0.03195
[s1] 778500 frames  446s  shadow 0.1802  pos_sup 0.03195
[s1] 779000 frames  446s  shadow 0.1801  pos_sup 0.03194
[s1] 779500 frames  446s  shadow 0.1802  pos_sup 0.03196
[s1] 780000 frames  447s  shadow 0.1802  pos_sup 0.03196
[s1] 780500 frames  448s  shadow 0.1804  pos_sup 0.03199
[s1] 781000 frames  448s  shadow 0.1803  pos_sup 0.03198
[s1] 781500 frames  448s  shadow 0.1803  pos_sup 0.03197
[s1] 782000 frames  448s  shadow 0.1803  pos_sup 0.03198
[s1] 782500 frames  448s  shadow 0.1803  pos_sup 0.03198
[s1] 783000 frames  449s  shadow 0.1803  pos_sup 0.03197
[s1] 783500 frames  449s  shadow 0.1802  pos_sup 0.03197
[s1] 784000 frames  449s  shadow 0.1802  pos_sup 0.03195
[s1] 784500 frames  449s  shadow 0.1802  pos_sup 0.03196
[s1] 785000 frames  450s  shadow 0.1803  pos_sup 0.03197
[s1] 785500 frames  450s  shadow 0.1803  pos_sup 0.03196
[s1] 786000 frames  450s  shadow 0.1803  pos_sup 0.03197
[s1] 786500 frames  450s  shadow 0.1803  pos_sup 0.03196
[s1] 787000 frames  451s  shadow 0.1802  pos_sup 0.03196
[s1] 787500 frames  451s  shadow 0.1802  pos_sup 0.03196
[s1] 788000 frames  451s  shadow 0.1803  pos_sup 0.03198
[s1] 788500 frames  452s  shadow 0.1804  pos_sup 0.03199
[s1] 789000 frames  452s  shadow 0.1803  pos_sup 0.03199
[s1] 789500 frames  452s  shadow 0.1804  pos_sup 0.03199
[s1] 790000 frames  453s  shadow 0.1803  pos_sup 0.03198
[s1] 790500 frames  453s  shadow 0.1803  pos_sup 0.03197
[s1] 791000 frames  453s  shadow 0.1802  pos_sup 0.03197
[s1] 791500 frames  453s  shadow 0.1802  pos_sup 0.03196
[s1] 792000 frames  453s  shadow 0.1802  pos_sup 0.03195
[s1] 792500 frames  454s  shadow 0.1801  pos_sup 0.03195
[s1] 793000 frames  454s  shadow 0.1801  pos_sup 0.03195
[s1] 793500 frames  454s  shadow 0.1801  pos_sup 0.03194
[s1] 794000 frames  455s  shadow 0.1801  pos_sup 0.03194
[s1] 794500 frames  455s  shadow 0.1800  pos_sup 0.03194
[s1] 795000 frames  455s  shadow 0.1800  pos_sup 0.03192
[s1] 795500 frames  455s  shadow 0.1801  pos_sup 0.03193
[s1] 796000 frames  456s  shadow 0.1801  pos_sup 0.03193
[s1] 796500 frames  456s  shadow 0.1800  pos_sup 0.03191
[s1] 797000 frames  456s  shadow 0.1799  pos_sup 0.03189
[s1] 797500 frames  456s  shadow 0.1799  pos_sup 0.03189
[s1] 798000 frames  456s  shadow 0.1798  pos_sup 0.03187
[s1] 798500 frames  456s  shadow 0.1797  pos_sup 0.03185
[s1] 799000 frames  457s  shadow 0.1797  pos_sup 0.03186
[s1] 799500 frames  457s  shadow 0.1797  pos_sup 0.03186
[s1] 800000 frames  457s  shadow 0.1798  pos_sup 0.03187
[s1] 800500 frames  458s  shadow 0.1798  pos_sup 0.03189
[s1] 801000 frames  458s  shadow 0.1798  pos_sup 0.03188
